LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;default.payment.next.month
370000;2;1;;39;0
90000;1;1;2;32;0
210000;2;1;2;30;0
140000;2;2;2;27;0
80000;2;3;1;37;0
25000;2;1;2;41;0
140000;1;3;2;47;0
50000;2;2;2;23;0
50000;1;2;1;30;0
120000;2;1;2;36;0
65000;2;3;1;42;0
20000;1;2;2;22;1
210000;2;2;1;37;0
395000;1;1;2;33;0
210000;1;3;1;50;0
340000;1;1;1;35;0
75000;2;2;2;27;0
255000;2;;1;32;0
300000;1;1;1;58;0
285000;1;2;2;30;0
105000;2;3;1;33;0
200000;2;1;2;27;0
50000;2;2;1;23;0
80000;2;2;1;27;0
290000;2;3;2;47;0
350000;1;1;1;70;0
30000;2;1;2;26;0
385000;1;1;2;40;0
115000;2;3;2;33;0
165000;1;2;1;34;0
370000;;2;1;47;0
490000;2;2;2;34;0
190000;2;2;2;40;0
70000;2;1;2;25;0
115000;1;2;2;36;0
;2;2;2;31;0
100000;2;2;1;29;0
215000;2;1;1;47;0
265000;2;2;1;45;0
20000;1;2;1;47;0
330000;2;2;1;45;0
70000;2;2;1;40;0
115000;1;2;2;40;0
235000;1;1;2;31;0
10000;2;2;2;23;0
365000;1;2;1;48;0
390000;1;1;1;45;0
280000;2;1;2;28;0
360000;2;3;2;38;0
315000;1;2;1;46;0
155000;2;2;2;29;0
50000;2;4;2;24;0
240000;2;1;2;34;0
50000;1;2;2;26;0
180000;1;2;2;31;0
130000;2;2;2;22;0
380000;2;1;1;40;0
215000;2;3;2;31;0
40000;1;2;2;24;0
70000;1;3;2;53;0
280000;2;1;1;39;0
245000;2;3;2;38;0
185000;2;2;1;35;0
75000;1;2;2;33;0
20000;2;2;2;49;0
190000;2;2;2;40;0
220000;1;3;1;;0
200000;2;2;1;39;0
210000;1;1;1;40;0
320000;1;1;1;44;0
160000;2;2;2;28;0
360000;2;2;2;30;0
110000;1;3;1;45;0
420000;1;1;1;36;0
220000;2;2;2;45;0
60000;2;1;1;26;0
500000;2;1;2;33;0
50000;2;2;2;37;0
145000;2;2;1;42;0
185000;;1;1;31;0
285000;1;2;1;41;0
430000;1;1;2;38;0
20000;1;2;2;26;0
;2;2;2;41;0
60000;1;2;1;29;0
20000;1;2;2;25;0
450000;1;1;1;45;0
100000;1;3;1;56;0
200000;1;1;2;42;0
125000;1;2;1;29;0
;1;2;1;34;0
235000;1;2;2;47;0
200000;1;1;2;41;0
160000;2;2;2;24;0
20000;1;1;1;31;0
20000;2;4;2;25;0
110000;1;2;2;31;0
80000;2;5;1;52;0
50000;1;2;2;42;0
80000;2;3;2;52;0
30000;2;2;1;23;0
110000;2;2;2;27;0
65000;2;3;1;50;0
50000;2;2;2;25;0
280000;2;2;1;39;0
275000;2;1;1;35;0
130000;2;2;1;35;0
200000;1;1;2;31;0
70000;2;2;2;25;0
365000;1;2;1;;0
105000;1;2;2;28;0
140000;2;2;2;25;0
75000;2;2;2;26;0
140000;2;2;1;32;0
270000;1;2;1;49;0
110000;2;3;1;27;0
140000;2;2;2;27;0
330000;2;1;2;29;0
320000;1;1;1;48;0
40000;1;2;3;;0
40000;1;2;2;26;1
280000;2;;2;33;0
220000;2;2;2;27;0
170000;1;3;1;61;0
285000;2;2;2;37;0
285000;2;2;2;49;0
130000;2;1;2;27;0
225000;1;2;1;40;0
80000;1;1;1;53;0
70000;2;3;3;58;0
220000;1;2;2;34;0
330000;1;2;1;40;0
210000;1;2;1;34;0
45000;2;2;2;35;0
110000;1;2;2;25;0
425000;2;1;1;39;0
110000;2;2;2;34;0
230000;1;1;2;35;0
135000;2;3;1;34;0
360000;2;1;1;32;0
200000;1;2;2;38;0
90000;1;2;2;32;0
90000;2;2;1;42;0
80000;1;2;1;35;0
;2;3;2;41;0
130000;2;2;2;37;0
100000;2;2;1;29;0
400000;2;1;2;30;0
85000;2;2;2;33;0
30000;1;1;2;41;0
195000;1;2;1;41;0
50000;2;2;1;27;0
200000;1;1;2;28;1
;1;3;2;35;0
175000;2;3;1;38;0
50000;1;3;2;34;0
420000;2;1;2;31;0
70000;2;2;2;33;0
130000;1;3;2;37;0
280000;2;1;1;49;0
290000;2;1;2;36;0
80000;2;2;1;29;0
170000;1;1;1;33;0
235000;1;1;1;32;0
140000;2;1;2;23;0
215000;2;2;1;29;0
130000;2;2;2;44;0
95000;1;3;1;27;0
85000;1;2;1;29;0
130000;2;1;2;29;0
110000;2;3;2;41;0
125000;2;2;2;43;0
110000;1;2;2;39;0
50000;2;3;1;23;0
160000;2;3;1;61;0
335000;2;2;2;43;0
65000;1;2;2;27;0
160000;2;1;2;42;0
195000;2;2;2;35;0
200000;2;1;2;29;0
285000;2;3;2;31;0
30000;2;2;2;23;0
165000;1;2;2;37;0
105000;2;2;2;27;0
40000;1;1;2;29;0
110000;1;2;2;33;0
170000;1;2;1;42;0
410000;1;2;1;36;0
80000;1;2;2;28;0
185000;2;3;2;39;0
90000;2;2;1;36;0
200000;1;1;2;;0
30000;1;2;1;39;0
50000;2;2;2;;0
60000;2;2;1;41;0
115000;2;2;1;39;0
70000;1;1;2;26;0
145000;2;2;2;36;0
215000;2;1;1;32;0
50000;2;2;2;24;0
90000;2;1;2;43;0
30000;2;2;1;39;0
200000;2;2;2;25;0
175000;2;2;1;27;0
190000;2;1;2;28;0
345000;2;2;1;41;0
40000;2;2;1;51;0
350000;2;2;2;48;0
30000;1;;2;40;1
320000;1;2;1;35;0
220000;2;2;1;34;0
125000;2;2;2;36;0
200000;2;1;2;30;0
80000;2;2;2;35;0
390000;2;1;2;30;0
180000;2;2;2;28;0
220000;2;2;2;28;0
60000;1;2;2;42;0
210000;1;1;1;33;0
230000;1;2;2;30;0
355000;2;2;1;37;0
75000;1;2;2;26;0
140000;1;3;2;33;0
135000;2;5;3;49;0
235000;2;2;2;30;0
50000;1;3;1;42;0
185000;1;2;2;41;0
245000;2;2;2;33;0
170000;;2;1;34;0
175000;2;5;2;;0
50000;2;3;1;41;0
220000;1;1;2;31;0
30000;1;2;2;38;0
260000;2;2;1;35;0
60000;2;1;1;39;0
210000;2;2;1;29;0
140000;1;2;1;41;0
145000;1;2;2;35;0
20000;1;2;1;31;0
285000;2;4;1;43;0
310000;1;1;2;45;0
110000;2;;2;35;0
80000;1;;2;36;0
85000;2;3;1;44;0
30000;1;3;1;26;0
360000;2;1;1;27;0
290000;1;2;1;30;0
50000;2;3;1;40;0
30000;2;2;2;42;0
145000;2;3;1;45;0
125000;2;4;1;28;0
200000;2;;1;46;0
325000;1;1;2;32;0
65000;1;2;2;25;0
205000;2;3;1;46;0
50000;1;2;2;33;0
220000;2;2;1;34;0
70000;2;3;1;55;0
155000;1;2;2;31;0
275000;1;;1;43;0
200000;1;1;2;33;0
;2;4;2;31;0
55000;2;2;2;34;0
30000;2;2;1;38;0
30000;2;2;2;44;0
150000;1;1;1;49;0
315000;2;2;3;49;0
210000;2;3;1;41;0
75000;1;4;2;26;0
105000;1;3;2;30;0
70000;2;1;2;25;0
70000;2;2;1;27;0
50000;1;2;2;28;0
180000;2;2;1;39;0
75000;2;2;1;34;0
75000;2;3;2;47;0
225000;1;;1;41;0
80000;2;2;1;41;0
360000;1;2;1;34;0
195000;2;1;2;28;0
210000;2;3;2;25;0
115000;2;2;2;31;0
185000;2;;1;;0
160000;2;3;2;26;0
70000;2;3;2;44;0
280000;2;2;2;33;0
360000;1;1;;30;0
145000;1;2;2;37;0
90000;2;1;2;23;0
200000;1;2;1;36;0
80000;2;3;2;26;0
245000;1;2;2;30;0
175000;2;2;2;29;0
150000;1;2;;36;0
20000;1;1;2;41;0
360000;1;1;1;39;0
170000;2;1;2;27;0
270000;1;1;2;41;0
50000;2;2;1;32;0
85000;1;2;2;27;0
180000;2;1;2;26;0
170000;2;2;1;42;0
120000;2;3;1;50;0
50000;2;2;1;39;0
280000;2;2;2;28;0
100000;1;2;1;47;0
215000;1;2;2;35;0
35000;1;1;1;36;0
200000;;1;2;27;0
210000;2;2;1;48;0
195000;2;1;2;35;0
370000;2;3;2;29;0
245000;2;1;;41;0
200000;2;1;;31;0
15000;2;2;2;37;0
165000;1;2;2;44;0
370000;2;1;2;38;0
120000;2;2;2;29;0
410000;2;2;1;50;0
215000;1;3;1;41;0
100000;1;;1;31;0
190000;1;2;2;30;0
220000;2;3;2;29;0
180000;2;1;2;29;0
85000;1;2;2;40;0
70000;1;1;2;28;0
70000;1;2;2;27;0
80000;1;3;1;27;0
180000;2;1;1;46;0
280000;2;1;2;35;0
350000;1;2;1;40;0
160000;;3;1;57;0
210000;2;2;1;29;0
95000;1;2;2;35;0
50000;1;1;1;37;0
120000;1;3;1;24;0
175000;1;2;1;40;0
185000;2;3;1;47;0
140000;2;3;1;34;0
330000;1;1;2;32;0
20000;1;3;2;59;1
50000;1;2;2;30;0
200000;2;1;2;28;0
80000;2;3;1;51;0
80000;1;2;2;24;0
85000;1;2;1;35;0
50000;1;3;3;52;0
380000;1;2;1;38;0
500000;2;1;1;39;0
10000;1;2;2;32;0
;2;1;1;24;0
315000;2;2;2;30;0
195000;2;2;1;41;0
150000;2;2;2;28;0
310000;2;1;2;31;0
180000;2;2;1;60;0
210000;2;1;2;32;0
430000;2;1;2;30;0
150000;2;3;2;33;0
195000;2;2;1;32;0
75000;2;2;1;33;0
230000;1;2;1;39;0
320000;1;2;2;32;0
20000;1;2;2;28;0
250000;1;1;1;36;0
50000;2;2;2;29;0
240000;2;3;2;32;0
170000;1;2;1;36;0
195000;1;2;2;55;0
160000;2;2;1;37;0
20000;2;1;2;22;0
205000;1;1;1;37;0
265000;1;1;2;35;0
250000;2;2;1;;0
210000;2;1;1;33;0
25000;2;3;1;43;0
65000;;2;2;34;0
85000;1;3;1;40;0
170000;2;3;2;31;0
205000;1;2;2;35;0
305000;1;2;2;34;0
50000;2;2;2;26;0
165000;2;2;2;32;0
200000;1;2;1;51;0
180000;1;2;1;28;0
180000;2;2;1;40;0
110000;2;2;2;23;0
80000;1;2;1;36;0
255000;1;2;2;29;0
275000;2;2;1;43;0
260000;2;1;1;31;0
20000;1;2;1;59;0
270000;2;2;1;46;0
205000;2;1;2;32;0
155000;2;1;2;29;0
240000;2;1;1;37;0
130000;2;1;1;36;0
260000;2;1;2;37;0
40000;2;2;;26;0
225000;2;2;2;34;0
90000;;2;2;27;0
180000;2;1;2;24;0
40000;2;3;2;39;0
175000;1;2;2;28;0
25000;1;;2;42;0
170000;2;1;2;29;0
30000;1;2;2;24;0
350000;1;;2;32;0
265000;1;2;1;;0
65000;2;3;1;43;0
260000;2;2;1;27;0
50000;2;2;2;27;0
220000;2;2;2;30;0
180000;1;1;1;42;0
95000;1;2;1;45;0
565000;1;2;2;38;0
155000;1;1;2;28;0
470000;2;1;2;35;0
165000;2;2;2;;0
20000;2;2;2;23;0
60000;1;1;1;37;0
110000;2;2;2;23;0
100000;2;1;2;30;0
270000;1;2;2;33;0
105000;2;2;2;30;0
285000;2;2;1;29;0
165000;2;1;2;30;0
50000;2;2;2;22;0
70000;2;3;1;29;0
500000;2;2;1;33;0
130000;2;3;1;37;0
265000;2;2;1;42;0
110000;1;2;1;45;0
145000;1;2;2;36;0
100000;2;2;2;29;0
245000;1;2;2;38;0
10000;1;2;2;36;0
165000;1;2;2;30;0
150000;1;;2;40;0
180000;1;1;1;40;0
25000;1;1;2;27;0
105000;2;2;2;37;0
240000;2;3;2;38;0
100000;2;3;1;29;0
50000;1;2;2;26;0
75000;1;2;1;41;0
100000;2;2;2;41;0
65000;2;2;1;54;0
240000;2;2;1;40;0
290000;2;2;2;30;0
170000;2;2;2;32;0
250000;1;2;2;25;0
230000;2;2;2;33;0
480000;1;1;1;;0
80000;2;3;1;43;0
100000;2;1;1;38;0
30000;2;3;2;23;1
370000;1;1;1;34;0
120000;2;3;2;28;0
190000;1;2;1;42;0
120000;2;1;2;28;0
230000;2;1;2;31;0
10000;1;2;;45;0
205000;2;2;1;30;0
255000;1;1;2;30;0
35000;2;2;2;23;0
270000;2;1;1;40;0
35000;2;2;2;26;0
50000;2;2;2;23;0
;1;1;2;33;0
265000;1;2;1;;0
50000;1;1;2;30;0
85000;2;3;1;44;0
165000;1;2;2;36;0
260000;2;1;1;;0
245000;1;2;1;34;0
260000;2;2;1;32;0
30000;1;3;1;53;0
215000;2;2;1;31;0
190000;1;2;2;33;0
65000;2;2;2;36;0
285000;2;2;2;32;0
195000;1;2;2;42;0
250000;2;2;1;30;0
330000;2;;2;31;0
420000;1;2;1;51;0
140000;2;1;2;33;0
275000;2;2;1;36;0
80000;2;2;2;27;0
120000;2;1;1;38;0
300000;1;1;1;38;0
180000;1;1;1;46;1
390000;2;2;2;28;0
260000;1;2;1;;0
230000;1;2;2;28;0
455000;1;1;1;38;0
235000;2;2;1;42;0
280000;1;2;1;42;0
80000;2;1;1;45;0
50000;1;2;1;29;0
140000;2;2;1;31;0
355000;2;3;2;32;0
90000;2;2;2;29;0
170000;2;2;1;27;0
100000;2;2;2;30;0
190000;2;2;2;37;0
170000;1;2;2;26;0
130000;2;2;1;29;0
230000;2;1;1;31;0
220000;2;2;2;;0
145000;2;3;1;53;0
360000;2;2;2;30;0
35000;2;2;1;30;0
200000;2;2;2;35;0
60000;2;3;1;48;0
100000;2;2;2;35;0
150000;2;3;1;30;0
210000;2;2;2;43;0
45000;2;1;2;27;0
35000;2;3;2;35;0
305000;2;2;2;38;0
140000;1;2;2;34;0
330000;1;2;2;25;0
180000;1;1;2;29;0
150000;2;1;2;31;0
275000;1;3;1;41;0
20000;2;;1;24;0
;1;3;2;41;0
150000;1;1;1;55;0
10000;2;2;1;43;0
275000;2;2;2;27;0
235000;2;3;;33;0
165000;2;2;2;29;0
230000;;1;2;38;0
170000;2;2;1;27;0
50000;2;5;1;33;0
270000;1;1;2;29;0
210000;2;2;1;34;0
290000;2;2;2;44;0
210000;1;1;2;28;0
240000;2;2;1;40;0
;1;3;1;59;0
250000;1;2;2;33;0
200000;;3;2;40;0
130000;;1;1;34;0
225000;1;2;;31;0
20000;1;1;1;24;0
230000;2;2;2;28;0
210000;2;1;2;26;0
210000;2;2;2;33;0
220000;1;2;1;48;0
230000;2;1;2;29;0
480000;2;1;2;33;0
90000;2;1;2;33;0
180000;1;1;1;32;0
50000;2;2;1;29;0
50000;2;2;1;37;0
155000;1;3;2;30;0
80000;2;2;2;26;0
200000;1;1;2;38;0
110000;2;3;1;32;0
170000;2;2;2;32;0
100000;1;2;2;34;0
220000;1;1;1;39;0
240000;1;1;1;38;0
400000;2;1;1;51;0
100000;2;2;2;41;0
360000;2;1;1;33;0
275000;1;4;1;45;0
50000;2;2;1;37;0
160000;2;2;2;32;0
105000;2;3;;34;0
70000;1;2;1;31;0
120000;2;2;2;33;0
80000;1;2;2;24;0
140000;2;2;1;60;0
115000;2;2;2;33;0
100000;1;2;2;30;1
;1;2;1;48;0
20000;1;2;2;23;0
295000;2;3;1;44;0
285000;2;2;2;27;0
360000;2;2;2;34;0
120000;2;2;1;41;0
185000;2;2;2;36;0
140000;2;1;1;33;0
180000;2;2;1;36;0
80000;2;1;1;41;0
50000;1;2;2;44;0
320000;1;1;1;37;0
100000;2;2;1;35;0
205000;2;2;3;37;0
110000;1;1;2;29;0
270000;2;2;2;33;0
255000;2;3;2;42;0
150000;2;2;2;28;0
10000;2;2;1;46;0
145000;1;2;1;40;0
230000;2;2;1;39;0
60000;2;2;3;44;0
90000;2;2;2;32;0
;2;2;1;44;0
20000;2;1;2;28;0
50000;;2;2;26;0
50000;2;1;2;23;0
200000;1;2;1;42;0
260000;1;1;1;34;0
30000;1;2;2;23;0
;1;2;1;37;0
105000;2;2;1;33;0
80000;1;2;1;40;0
195000;2;2;2;34;0
100000;2;3;1;54;0
255000;1;2;1;37;0
30000;2;2;2;23;0
130000;2;2;1;47;0
140000;1;1;2;28;0
590000;1;1;2;33;0
225000;2;;;27;0
120000;2;1;2;31;0
70000;2;2;1;27;0
400000;2;;2;31;0
210000;2;1;2;26;0
50000;2;3;2;44;0
265000;2;2;1;33;0
310000;2;2;1;34;0
305000;1;2;1;42;0
220000;2;2;2;29;0
80000;2;2;1;37;0
95000;2;2;1;37;0
240000;2;2;2;29;0
180000;2;;1;42;0
390000;1;3;1;49;0
170000;2;2;2;28;0
210000;2;1;2;28;0
165000;2;2;2;37;0
275000;2;1;2;28;0
30000;2;3;1;31;1
150000;1;1;2;33;0
295000;2;2;1;46;0
150000;1;3;1;37;0
120000;1;3;1;46;0
150000;2;4;1;42;0
180000;2;1;2;36;0
50000;1;3;1;31;0
190000;2;1;2;26;0
220000;2;;1;32;0
245000;1;2;1;37;0
285000;2;2;2;29;0
500000;1;2;2;33;0
290000;2;2;1;42;0
195000;2;4;2;34;0
245000;2;2;1;32;0
200000;2;1;1;38;0
250000;2;2;2;30;0
210000;2;3;2;25;0
;2;2;1;35;0
85000;2;2;2;30;0
50000;1;3;2;25;0
30000;1;1;2;28;0
155000;1;3;2;40;0
350000;1;2;1;39;0
70000;2;1;2;23;0
50000;1;2;1;28;0
75000;1;2;1;33;0
225000;1;2;2;29;0
230000;1;1;1;37;0
50000;2;3;1;27;0
115000;2;2;1;34;0
20000;2;2;2;46;0
;1;2;2;26;1
320000;2;2;2;35;0
20000;1;3;1;44;0
;2;2;1;34;0
20000;2;2;2;32;0
120000;2;2;1;32;0
50000;1;2;1;38;0
120000;1;2;2;38;0
100000;1;1;2;32;0
20000;2;2;1;25;0
170000;2;1;1;41;0
200000;2;2;1;30;0
190000;1;;1;38;0
260000;2;2;1;30;0
240000;2;2;2;32;0
100000;1;2;2;32;0
245000;2;2;1;51;0
90000;1;2;2;32;0
155000;1;2;2;27;0
140000;;2;2;27;0
60000;2;2;2;22;1
450000;2;1;1;42;0
150000;2;2;1;31;0
160000;2;2;1;26;0
135000;2;1;1;41;0
200000;2;2;1;34;0
240000;1;1;2;34;0
35000;1;2;2;31;0
90000;2;2;1;;0
20000;1;2;2;31;0
70000;1;4;2;26;0
50000;1;2;2;23;0
250000;2;1;1;30;0
180000;2;2;1;34;0
260000;1;1;2;31;0
230000;1;2;2;30;0
260000;2;3;2;32;0
130000;1;1;2;27;0
290000;1;1;2;37;0
500000;2;2;2;34;0
250000;2;3;1;44;0
265000;1;1;2;28;0
185000;2;2;1;33;0
200000;2;2;1;35;0
350000;1;2;2;36;0
20000;1;2;2;24;0
150000;1;2;2;32;0
360000;1;1;1;47;0
175000;2;2;1;37;0
230000;2;1;1;35;0
125000;2;2;2;46;0
100000;1;3;2;;0
40000;2;2;1;38;0
105000;2;2;1;37;0
160000;2;2;1;27;0
225000;1;2;1;35;0
20000;2;2;2;48;0
310000;1;2;2;35;0
330000;2;1;1;37;0
300000;2;2;2;32;0
255000;1;2;2;26;0
20000;1;3;;23;0
125000;2;2;2;40;0
185000;2;2;2;33;0
130000;2;2;1;27;0
300000;1;1;1;45;0
60000;1;2;1;31;0
270000;2;2;2;26;0
280000;2;2;2;34;0
220000;1;2;2;33;0
50000;1;3;1;42;0
135000;2;2;2;32;0
200000;2;3;2;28;0
80000;2;1;2;26;0
15000;2;3;2;23;0
170000;1;1;2;29;0
105000;1;2;1;26;0
90000;;2;2;28;0
170000;2;1;2;29;0
280000;1;2;2;36;0
60000;;2;2;28;0
150000;1;3;2;27;0
50000;2;3;1;55;0
10000;1;2;2;23;0
250000;2;2;1;54;0
195000;2;1;1;41;0
50000;2;1;2;53;0
98000;2;4;2;36;0
230000;1;1;2;34;0
290000;2;2;1;40;0
290000;2;1;3;29;0
125000;1;2;2;40;0
100000;2;3;2;46;0
50000;1;2;2;27;0
130000;2;2;;51;0
60000;1;2;2;28;0
190000;1;3;2;43;0
30000;2;2;1;38;0
20000;1;2;2;25;1
100000;2;3;2;58;0
430000;2;1;2;31;0
340000;;1;1;34;0
225000;2;2;2;32;0
20000;2;1;2;39;0
130000;2;1;2;28;0
30000;1;1;2;38;0
275000;1;2;2;37;0
245000;2;1;2;28;0
70000;2;1;2;34;1
240000;2;2;2;26;0
80000;1;2;1;33;0
265000;2;4;1;43;0
150000;1;1;1;50;0
250000;1;1;;30;0
;1;2;1;39;1
100000;1;4;2;36;0
200000;2;2;1;45;0
10000;1;2;2;24;0
400000;2;2;1;29;0
245000;1;1;1;31;0
245000;2;2;1;38;0
150000;1;2;2;31;0
320000;2;2;2;24;0
115000;2;2;1;;0
80000;2;1;2;32;0
220000;2;1;1;30;0
350000;1;2;1;52;0
400000;1;1;2;46;0
100000;1;1;2;34;0
115000;2;2;2;25;0
120000;2;1;1;34;0
50000;1;2;2;52;0
90000;2;3;1;40;0
50000;2;3;1;39;0
195000;1;2;2;39;0
510000;2;;2;30;0
105000;2;2;1;30;0
140000;2;2;2;37;0
120000;1;2;1;44;0
360000;1;1;1;32;0
180000;2;2;1;41;0
100000;2;2;2;32;0
305000;2;1;2;41;0
105000;2;2;2;31;0
290000;1;2;2;31;0
50000;2;3;1;23;0
500000;1;2;1;38;0
100000;2;2;2;25;0
50000;1;2;1;59;0
280000;2;4;2;29;0
100000;2;2;1;47;0
10000;2;;2;21;0
60000;2;3;;44;0
260000;2;1;1;;0
;2;1;2;27;0
260000;2;2;1;40;0
320000;2;1;2;41;0
60000;2;1;2;25;0
165000;1;2;1;38;0
500000;1;1;1;42;0
470000;2;1;2;27;0
500000;2;1;2;37;0
50000;2;3;2;25;0
180000;2;2;2;30;0
120000;2;3;1;49;0
30000;2;3;1;36;0
205000;2;2;1;36;0
75000;2;2;1;36;0
260000;1;2;2;44;0
250000;2;2;1;48;0
230000;2;;1;36;0
120000;2;2;;35;0
150000;2;1;2;25;0
50000;2;3;1;35;1
30000;1;2;1;47;0
190000;2;3;1;38;0
180000;1;1;2;;0
130000;2;2;2;28;0
50000;2;3;1;47;0
160000;1;2;2;33;0
150000;2;3;1;29;0
125000;2;2;2;28;0
290000;1;2;1;36;0
380000;2;1;1;45;0
175000;2;2;1;43;0
20000;2;1;2;21;0
70000;2;2;2;26;0
135000;1;2;2;37;0
20000;2;3;1;35;0
150000;1;1;2;37;0
260000;1;3;1;48;0
20000;2;2;2;22;0
115000;2;2;2;28;0
220000;2;1;1;46;0
50000;2;2;2;23;0
280000;2;1;1;33;0
50000;2;2;2;38;0
110000;1;1;2;31;0
255000;2;2;1;39;0
110000;2;2;2;36;0
200000;1;1;2;28;0
250000;2;2;2;35;0
160000;1;2;2;30;0
200000;1;2;2;31;0
360000;2;2;2;46;0
120000;1;2;2;23;0
30000;2;2;1;25;1
160000;1;2;1;31;0
50000;1;1;2;25;0
70000;1;2;2;30;0
170000;2;1;1;38;0
175000;2;4;2;37;0
255000;2;2;1;41;0
255000;2;1;2;31;0
165000;2;2;1;30;0
300000;2;2;2;37;0
50000;2;2;2;23;0
50000;1;1;1;41;0
150000;;1;2;33;0
50000;2;1;1;40;0
135000;;2;2;31;0
10000;2;2;3;52;1
90000;2;3;1;52;0
195000;1;3;1;47;0
50000;1;2;1;53;0
140000;2;2;2;45;0
235000;2;2;2;51;0
135000;1;2;2;27;0
115000;2;2;1;32;0
30000;2;2;1;22;0
60000;2;3;2;33;0
165000;2;2;2;30;0
195000;2;2;2;35;0
410000;2;1;2;25;0
110000;2;3;2;41;0
145000;2;2;2;26;0
110000;2;2;2;29;0
225000;2;2;1;28;0
115000;1;4;2;33;0
125000;2;2;1;40;0
230000;2;2;2;35;0
110000;2;2;2;29;0
100000;1;1;2;27;0
60000;2;2;1;32;0
120000;1;3;1;39;1
130000;1;2;2;41;0
195000;1;2;2;31;0
245000;2;2;2;;0
430000;2;1;2;34;0
170000;2;3;1;38;0
225000;2;1;2;32;0
30000;2;3;2;33;0
85000;1;2;2;;0
80000;2;2;1;26;0
380000;2;2;1;43;0
105000;2;2;1;28;0
210000;1;2;1;30;0
130000;2;2;2;24;0
130000;2;2;2;35;0
190000;1;2;2;36;0
115000;2;2;2;33;0
175000;2;2;2;25;0
100000;2;2;1;36;0
130000;1;1;2;25;0
50000;1;3;2;27;0
220000;2;2;2;38;0
110000;1;2;1;41;0
125000;2;2;1;44;0
115000;2;2;2;32;0
225000;2;2;2;31;0
440000;2;2;2;28;0
;2;3;1;39;0
160000;1;1;2;32;0
170000;1;2;2;38;0
30000;1;3;2;35;0
190000;1;4;2;46;0
40000;2;3;2;55;0
310000;1;1;2;34;0
160000;1;2;1;43;0
40000;2;2;2;;0
180000;1;2;2;43;0
135000;1;2;2;32;0
100000;1;1;;34;0
170000;2;2;1;39;0
195000;2;2;1;39;0
50000;2;2;1;29;0
80000;2;2;2;23;0
100000;2;1;2;48;0
230000;1;2;1;41;0
510000;2;1;2;40;1
220000;2;2;1;32;0
60000;2;2;2;23;0
85000;1;2;2;36;0
145000;2;2;2;30;0
180000;2;1;2;44;0
200000;2;2;1;49;0
500000;1;1;1;36;0
195000;2;2;1;43;0
35000;1;3;2;36;0
360000;2;1;1;36;0
115000;2;3;;39;0
115000;2;2;2;29;0
230000;2;2;2;27;0
70000;2;2;2;37;0
150000;1;2;;25;0
160000;2;3;1;51;0
360000;2;1;2;26;0
350000;2;2;1;35;0
20000;1;1;2;24;1
70000;2;2;2;22;0
65000;2;2;2;28;0
30000;2;3;2;42;0
20000;1;2;1;62;0
170000;2;5;1;37;0
150000;2;2;1;34;0
100000;2;2;1;35;0
60000;2;2;1;27;0
;2;2;1;44;0
105000;2;2;2;26;0
360000;2;1;2;32;0
105000;2;3;;43;0
305000;1;2;1;36;0
150000;2;5;2;26;0
250000;1;3;1;51;0
325000;2;2;1;41;0
40000;;3;2;42;0
80000;2;2;1;34;0
95000;2;2;2;26;0
115000;1;2;2;39;0
240000;1;2;2;30;0
110000;2;4;1;37;0
135000;2;2;2;46;0
50000;1;2;;32;0
120000;2;2;2;25;1
235000;1;2;1;36;0
140000;1;2;2;;0
230000;2;2;1;39;0
20000;1;3;2;31;0
50000;2;2;1;45;0
;2;1;2;29;0
220000;1;2;2;35;0
260000;1;1;2;29;0
220000;1;2;2;29;0
305000;2;2;1;39;0
205000;2;2;2;25;0
70000;2;2;1;31;0
250000;2;1;1;43;0
255000;2;2;1;28;0
140000;2;2;1;38;0
285000;2;2;2;32;0
175000;2;2;2;29;0
50000;1;3;1;37;0
135000;2;2;1;38;0
500000;1;1;1;47;0
80000;2;3;2;32;0
270000;1;2;1;37;0
310000;1;1;1;42;0
470000;1;1;2;31;0
65000;2;1;1;34;0
130000;2;1;1;33;0
180000;1;1;1;30;0
80000;2;3;0;41;0
300000;2;1;2;31;0
50000;1;1;2;45;0
160000;1;3;2;42;0
120000;2;1;2;26;0
90000;1;2;1;34;0
160000;1;1;2;30;0
160000;1;2;2;38;0
130000;2;2;1;24;0
130000;1;3;1;46;0
20000;1;3;1;45;0
50000;1;3;1;31;0
265000;2;2;2;36;0
180000;2;2;1;47;0
85000;2;2;2;29;0
60000;2;2;2;22;0
270000;2;2;1;33;0
20000;2;2;2;46;0
30000;1;;2;38;0
85000;1;2;2;29;0
140000;2;2;1;44;0
110000;2;2;2;39;0
80000;;2;1;39;0
140000;1;;2;30;0
245000;2;2;1;33;0
335000;1;2;2;32;0
120000;2;1;2;33;0
100000;1;2;1;27;0
225000;1;2;2;32;0
30000;2;2;2;27;1
255000;2;3;1;43;0
175000;2;2;2;30;0
135000;1;1;2;29;0
90000;1;2;2;50;0
150000;1;2;2;35;0
70000;2;2;2;28;0
50000;2;2;3;39;0
345000;2;3;2;39;0
200000;1;1;2;35;0
210000;1;2;1;36;0
60000;2;1;2;29;0
180000;2;2;1;40;0
130000;1;2;2;29;0
35000;;3;1;35;0
360000;2;2;2;45;0
195000;2;2;2;28;0
10000;1;2;2;29;0
255000;2;2;1;30;0
290000;1;1;2;40;0
160000;1;2;;38;0
50000;2;1;2;22;0
500000;1;1;2;30;0
